STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
41,Oregon,410187,0,0,2,2,0,5,5,11,COOS (11),0,NOT APPLICABLE,5,May,23,23,3,Tuesday,2023,12,12:00pm-12:59pm,16,16,US-101 ODOT 9,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2522,2522,43.21625,43.21625,-124.30745556,-124.30745556,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,16,16,12,12:00pm-12:59pm,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
41,Oregon,410188,0,0,1,1,0,1,1,43,LINN (43),0,NOT APPLICABLE,5,May,23,23,3,Tuesday,2023,10,10:00am-10:59am,39,39,LYONS MILL CITY DR,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,26,26,44.76331111,44.76331111,-122.56618056,-122.56618056,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,41,41,10,10:00am-10:59am,48,48,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410189,0,0,1,1,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,5,May,24,24,4,Wednesday,2023,8,8:00am-8:59am,30,30,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,208,208,42.23958611,42.23958611,-122.76454722,-122.76454722,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,35,35,8,8:00am-8:59am,43,43,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410190,1,1,1,1,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,5,May,24,24,4,Wednesday,2023,13,1:00pm-1:59pm,37,37,SE DIVISION ST,,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.50403333,45.50403333,-122.53646667,-122.53646667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,13,1:00pm-1:59pm,51,51,1
41,Oregon,410191,0,0,1,1,0,1,1,43,LINN (43),0,NOT APPLICABLE,4,April,15,15,7,Saturday,2023,7,7:00am-7:59am,40,40,TOTEM POLE RD,,0,Not Signed,1,Rural,7,Local,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,10,10,44.56553611,44.56553611,-122.81466111,-122.81466111,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,4,Dawn,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,24,24,8,8:00am-8:59am,36,36,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410192,0,0,1,1,0,1,1,35,KLAMATH (35),0,NOT APPLICABLE,4,April,28,28,6,Friday,2023,23,11:00pm-11:59pm,6,6,TEARE LN,,0,Not Signed,1,Rural,7,Local,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,39,39,42.18253611,42.18253611,-121.36323611,-121.36323611,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,12,12,23,11:00pm-11:59pm,19,19,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410193,0,0,2,2,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,4,April,30,30,1,Sunday,2023,0,0:00am-0:59am,45,45,SE FOSTER RD,SE 65TH AVE,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.48926111,45.48926111,-122.59595278,-122.59595278,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410194,0,0,2,2,0,2,2,29,JACKSON (29),0,NOT APPLICABLE,5,May,27,27,7,Saturday,2023,17,5:00pm-5:59pm,4,4,SR-62 ODOT 22,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,168,168,42.57168611,42.57168611,-122.81550556,-122.81550556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,4,4,17,5:00pm-5:59pm,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410195,0,0,2,2,0,5,5,51,MULTNOMAH (51),1650,PORTLAND,5,May,28,28,1,Sunday,2023,1,1:00am-1:59am,9,9,SE STARK ST,SE 139TH AVE,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.51916111,45.51916111,-122.521,-122.521,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,9,9,1,1:00am-1:59am,16,16,1,1:00am-1:59am,41,41,1
41,Oregon,410196,0,0,1,1,0,7,7,39,LANE (39),0,NOT APPLICABLE,5,May,27,27,7,Saturday,2023,17,5:00pm-5:59pm,38,38,BIG FALL CREEK RD,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,39,39,43.956025,43.956025,-122.71935833,-122.71935833,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,40,40,17,5:00pm-5:59pm,43,43,18,6:00pm-6:59pm,4,4,1
41,Oregon,410197,1,1,1,1,0,1,1,47,MARION (47),0,NOT APPLICABLE,5,May,24,24,4,Wednesday,2023,0,0:00am-0:59am,44,44,MERIDIAN RD NE,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,15,15,45.033675,45.033675,-122.75985278,-122.75985278,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,44,44,0,0:00am-0:59am,47,47,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410198,1,1,1,1,0,1,1,59,UMATILLA (59),990,HERMISTON,3,March,11,11,7,Saturday,2023,2,2:00am-2:59am,36,36,S 1ST PL,W ORCHARD AVE,0,Not Signed,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.83942222,45.83942222,-119.290825,-119.290825,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410200,0,0,1,1,0,1,1,5,CLACKAMAS (5),0,NOT APPLICABLE,5,May,14,14,1,Sunday,2023,18,6:00pm-6:59pm,33,33,SE RICHEY RD,,0,Not Signed,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,7,7,45.42844167,45.42844167,-122.37525278,-122.37525278,21,Bridge Pier or Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,33,33,18,6:00pm-6:59pm,36,36,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410201,0,0,2,2,0,4,4,33,JOSEPHINE (33),0,NOT APPLICABLE,6,June,1,1,5,Thursday,2023,11,11:00am-11:59am,46,46,US-199 ODOT 25,ROBINSON RD,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,55,55,42.40948056,42.40948056,-123.43313611,-123.43313611,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,49,49,11,11:00am-11:59am,54,54,13,1:00pm-1:59pm,3,3,1
41,Oregon,410202,0,0,2,2,0,2,2,43,LINN (43),0,NOT APPLICABLE,6,June,2,2,6,Friday,2023,20,8:00pm-8:59pm,51,51,SR-126 ODOT 215,,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,128,128,44.25549722,44.25549722,-122.03903056,-122.03903056,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,,5,Dusk,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,51,51,21,9:00pm-9:59pm,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410203,0,0,1,1,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,6,June,4,4,1,Sunday,2023,2,2:00am-2:59am,15,15,SE MORRISON BRG-BELMONT ST,,0,Not Signed,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.51649167,45.51649167,-122.66590278,-122.66590278,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,4,On Roadside,2,Maintenance,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
41,Oregon,410204,0,0,1,1,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,6,June,5,5,2,Monday,2023,3,3:00am-3:59am,30,30,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,331,331,42.38308056,42.38308056,-122.90979444,-122.90979444,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,32,32,3,3:00am-3:59am,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410205,0,1,2,1,1,2,1,51,MULTNOMAH (51),0,NOT APPLICABLE,5,May,31,31,4,Wednesday,2023,23,11:00pm-11:59pm,0,0,I-84,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,350,350,45.59990833,45.59990833,-122.05007778,-122.05007778,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,1,Construction,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,0,0,0,0:00am-0:59am,12,12,0,0:00am-0:59am,43,43,1
41,Oregon,410206,0,0,2,2,0,3,3,11,COOS (11),0,NOT APPLICABLE,6,June,5,5,2,Monday,2023,18,6:00pm-6:59pm,40,40,US-101 ODOT 9,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2838,2838,42.97832778,42.97832778,-124.4237,-124.4237,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,42,42,18,6:00pm-6:59pm,52,52,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410207,0,0,2,2,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,6,June,6,6,3,Tuesday,2023,19,7:00pm-7:59pm,41,41,NE FREMONT ST,N WILLIAMS AVE,0,Not Signed,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.54829444,45.54829444,-122.66665,-122.66665,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,42,42,19,7:00pm-7:59pm,47,47,20,8:00pm-8:59pm,3,3,1
41,Oregon,410208,1,1,2,2,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,6,June,6,6,3,Tuesday,2023,22,10:00pm-10:59pm,10,10,US-30 ODOT 123,,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,77,77,45.57249444,45.57249444,-122.63062222,-122.63062222,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410209,1,1,1,1,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,6,June,6,6,3,Tuesday,2023,22,10:00pm-10:59pm,28,28,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,328,328,42.38001944,42.38001944,-122.90583333,-122.90583333,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,28,28,22,10:00pm-10:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410210,1,1,1,1,0,1,1,53,POLK (53),0,NOT APPLICABLE,6,June,10,10,7,Saturday,2023,11,11:00am-11:59am,24,24,SR-221 ODOT 150,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,113,113,45.07019167,45.07019167,-123.07266389,-123.07266389,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,29,29,11,11:00am-11:59am,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410211,0,0,3,3,0,4,4,29,JACKSON (29),0,NOT APPLICABLE,6,June,10,10,7,Saturday,2023,22,10:00pm-10:59pm,35,35,SR-34 ODOT 271,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,148,148,42.52044722,42.52044722,-122.86199722,-122.86199722,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,38,38,22,10:00pm-10:59pm,47,47,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410212,0,0,3,3,0,4,4,47,MARION (47),0,NOT APPLICABLE,6,June,11,11,1,Sunday,2023,15,3:00pm-3:59pm,51,51,SR-22E ODOT 162,,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,605,605,44.69258333,44.69258333,-121.97348889,-121.97348889,17,Boulder,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,51,51,16,4:00pm-4:59pm,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410214,0,0,2,2,0,2,2,17,DESCHUTES (17),1720,REDMOND,6,June,8,8,5,Thursday,2023,22,10:00pm-10:59pm,52,52,US-97 ODOT 4,,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,1202,1202,44.28701944,44.28701944,-121.16765556,-121.16765556,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,56,56,23,11:00pm-11:59pm,3,3,23,11:00pm-11:59pm,12,12,1
41,Oregon,410215,0,0,2,2,0,2,2,67,WASHINGTON (67),1000,HILLSBORO,6,June,14,14,4,Wednesday,2023,15,3:00pm-3:59pm,46,46,E MAIN ST,NE 55TH AVE,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.51995556,45.51995556,-122.92601111,-122.92601111,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,1,Yes,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410216,0,0,2,2,0,4,4,53,POLK (53),0,NOT APPLICABLE,6,June,15,15,5,Thursday,2023,11,11:00am-11:59am,47,47,SR-223 ODOT 189,,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,32,32,44.92885278,44.92885278,-123.24623056,-123.24623056,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,47,47,11,11:00am-11:59am,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410217,0,0,1,1,0,1,1,5,CLACKAMAS (5),0,NOT APPLICABLE,5,May,14,14,1,Sunday,2023,11,11:00am-11:59am,22,22,S BEAVERCREEK RD,,0,Not Signed,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,91,91,45.26385278,45.26385278,-122.51773611,-122.51773611,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,22,22,11,11:00am-11:59am,34,34,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410218,0,0,2,2,0,2,2,65,WASCO (65),1300,MAUPIN,6,June,15,15,5,Thursday,2023,15,3:00pm-3:59pm,20,20,US-197 ODOT 4,,2,U.S. Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,441,441,45.17213889,45.17213889,-121.0919,-121.0919,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,21,21,15,3:00pm-3:59pm,31,31,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410219,0,0,2,2,0,2,2,9,COLUMBIA (9),0,NOT APPLICABLE,6,June,20,20,3,Tuesday,2023,5,5:00am-5:59am,15,15,US-30 ODOT 92,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,409,409,46.02175278,46.02175278,-122.87877778,-122.87877778,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,4,Dawn,10,Cloudy,0,No,0000000,Not Applicable,5,5:00am-5:59am,16,16,5,5:00am-5:59am,23,23,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410220,1,1,1,1,0,1,1,47,MARION (47),1810,SALEM,6,June,17,17,7,Saturday,2023,4,4:00am-4:59am,55,55,SR-99E CHEMAWA RD NE,,3,State Highway,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.00449167,45.00449167,-122.98301389,-122.98301389,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,4,4:00am-4:59am,57,57,5,5:00am-5:59am,4,4,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410221,2,2,1,1,0,1,1,17,DESCHUTES (17),190,BEND,6,June,17,17,7,Saturday,2023,16,4:00pm-4:59pm,30,30,US-20 ODOT 7,DEAN SWIFT RD,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,21,21,44.05490833,44.05490833,-121.27109722,-121.27109722,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,32,32,16,4:00pm-4:59pm,36,36,16,4:00pm-4:59pm,44,44,1
41,Oregon,410222,0,0,2,2,0,3,3,9,COLUMBIA (9),1790,ST. HELENS,6,June,17,17,7,Saturday,2023,19,7:00pm-7:59pm,46,46,US-30 ODOT 92,COLUMBIA BLVD,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,285,285,45.85902778,45.85902778,-122.82130556,-122.82130556,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,46,46,19,7:00pm-7:59pm,53,53,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410223,0,0,3,2,1,2,2,51,MULTNOMAH (51),1650,PORTLAND,6,June,22,22,5,Thursday,2023,17,5:00pm-5:59pm,43,43,SE STARK ST,SE 135TH AVE,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.51903611,45.51903611,-122.52484722,-122.52484722,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,43,43,17,5:00pm-5:59pm,48,48,18,6:00pm-6:59pm,18,18,1
41,Oregon,410224,0,0,1,1,0,5,5,47,MARION (47),1810,SALEM,6,June,23,23,6,Friday,2023,2,2:00am-2:59am,3,3,KUEBLER BLVD,,0,Not Signed,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,44.88534444,44.88534444,-123.00323056,-123.00323056,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,3,3,2,2:00am-2:59am,8,8,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
41,Oregon,410226,0,0,2,2,0,3,3,35,KLAMATH (35),0,NOT APPLICABLE,6,June,23,23,6,Friday,2023,3,3:00am-3:59am,20,20,US-97 ODOT 4,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2170,2170,43.02401111,43.02401111,-121.82590556,-121.82590556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,19,19,4,4:00am-4:59am,14,14,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
