STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
41,Oregon,410137,3,3,0,0,0,3,3,29,JACKSON (29),1310,MEDFORD,20,20,9,September,2020,1,Sunday,17,5:00pm-5:59pm,47,47,0,This section IS NOT on the NHS,6,Local Street - Municipality,CRATER LAKE AVE,TEMPLE DR,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,42.35688889,42.35688889,-122.85568889,-122.85568889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410138,1,1,0,0,0,1,1,67,WASHINGTON (67),0,NOT APPLICABLE,23,23,9,September,2020,4,Wednesday,20,8:00pm-8:59pm,1,1,0,This section IS NOT on the NHS,4,County Road,CR-NW BETHANY BLVD,CR-NW RIDGETOP LN,2,Urban,4,Minor Arterial,2,County Highway Agency,0,,45.54240278,45.54240278,-122.84043056,-122.84043056,0,No Special Jurisdiction,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,4,On Roadside,5,Dusk,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410139,3,3,0,0,0,3,3,41,LINCOLN (41),1225,LINCOLN CITY,11,11,7,July,2020,7,Saturday,21,9:00pm-9:59pm,20,20,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1136,1136,44.98435278,44.98435278,-124.00724167,-124.00724167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,5,Dusk,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,22,22,21,9:00pm-9:59pm,26,26,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410140,1,1,0,0,0,1,1,53,POLK (53),0,NOT APPLICABLE,29,29,7,July,2020,4,Wednesday,20,8:00pm-8:59pm,30,30,0,This section IS NOT on the NHS,3,State Highway,SR-194 ODOT 194,,1,Rural,4,Minor Arterial,1,State Highway Agency,10,10,44.83199444,44.83199444,-123.34533056,-123.34533056,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,0,0,23,11:00pm-11:59pm,23,23,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410141,1,1,0,0,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,1,1,7,July,2020,4,Wednesday,10,10:00am-10:59am,47,47,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2177,2177,43.69831389,43.69831389,-124.11148889,-124.11148889,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,47,47,10,10:00am-10:59am,53,53,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410142,1,1,0,0,0,1,1,35,KLAMATH (35),0,NOT APPLICABLE,14,14,7,July,2020,3,Tuesday,99,Unknown Hours,99,Unknown Minutes,0,This section IS NOT on the NHS,4,County Road,CR-SPRAGUE RIVER RD,,1,Rural,5,Major Collector,2,County Highway Agency,230,230,42.56411667,42.56411667,-121.68123333,-121.68123333,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,9,Reported as Unknown,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,8,8,11,11:00am-11:59am,24,24,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410143,1,1,0,0,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,16,16,7,July,2020,5,Thursday,9,9:00am-9:59am,15,15,0,This section IS NOT on the NHS,4,County Road,CR-LOON LAKE RD,,1,Rural,6,Minor Collector,2,County Highway Agency,72,72,43.57573889,43.57573889,-123.82986667,-123.82986667,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,35,35,9,9:00am-9:59am,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410144,5,5,0,0,0,5,5,5,CLACKAMAS (5),0,NOT APPLICABLE,28,28,7,July,2020,3,Tuesday,7,7:00am-7:59am,19,19,0,This section IS NOT on the NHS,3,State Highway,SR-224 ODOT 171,,1,Rural,4,Minor Arterial,1,State Highway Agency,118,118,45.38793056,45.38793056,-122.45852778,-122.45852778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,20,20,7,7:00am-7:59am,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410145,1,1,0,0,0,1,1,41,LINCOLN (41),0,NOT APPLICABLE,26,26,7,July,2020,1,Sunday,19,7:00pm-7:59pm,7,7,0,This section IS NOT on the NHS,3,State Highway,SR-34 ODOT 27,,1,Rural,4,Minor Arterial,1,State Highway Agency,145,145,44.39590833,44.39590833,-123.82819444,-123.82819444,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,7,7,19,7:00pm-7:59pm,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410146,1,1,0,1,1,2,2,7,CLATSOP (7),770,GEARHART,30,30,7,July,2020,5,Thursday,21,9:00pm-9:59pm,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,CR-WAKEMAN LN,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,174,174,46.04325278,46.04325278,-123.91345833,-123.91345833,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,30,30,21,9:00pm-9:59pm,33,33,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410147,3,3,0,0,0,7,7,47,MARION (47),0,NOT APPLICABLE,26,26,7,July,2020,1,Sunday,14,2:00pm-2:59pm,59,59,1,This section IS ON the NHS,3,State Highway,SR-22 ODOT 162,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,381,381,44.75736944,44.75736944,-122.33113333,-122.33113333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,59,59,15,3:00pm-3:59pm,17,17,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410148,1,1,0,0,0,1,1,53,POLK (53),1810,SALEM,31,31,7,July,2020,6,Friday,17,5:00pm-5:59pm,45,45,1,This section IS ON the NHS,3,State Highway,SR-22 ODOT 30,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,258,258,44.94634722,44.94634722,-123.04473056,-123.04473056,0,No Special Jurisdiction,23,Bridge Rail (Includes parapet),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,45,45,17,5:00pm-5:59pm,49,49,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410149,2,2,0,0,0,3,3,17,DESCHUTES (17),0,NOT APPLICABLE,1,1,8,August,2020,7,Saturday,13,1:00pm-1:59pm,22,22,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODO 4,CR-NW PERSHALL WAY,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1185,1185,44.31273056,44.31273056,-121.17152778,-121.17152778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,22,22,13,1:00pm-1:59pm,26,26,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
41,Oregon,410150,1,1,0,0,0,1,1,1,BAKER (1),0,NOT APPLICABLE,7,7,8,August,2020,6,Friday,14,2:00pm-2:59pm,18,18,1,This section IS ON the NHS,1,Interstate,I-84,,1,Rural,1,Interstate,1,State Highway Agency,2917,2917,44.96084167,44.96084167,-117.86361944,-117.86361944,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,13,13,14,2:00pm-2:59pm,29,29,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410151,1,1,0,0,0,1,1,65,WASCO (65),0,NOT APPLICABLE,9,9,8,August,2020,1,Sunday,14,2:00pm-2:59pm,25,25,0,This section IS NOT on the NHS,2,U.S. Highway,US-197 ODOT 4,,1,Rural,4,Minor Arterial,1,State Highway Agency,616,616,44.9904,44.9904,-120.99489167,-120.99489167,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,34,34,15,3:00pm-3:59pm,1,1,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410152,2,2,0,0,0,3,3,59,UMATILLA (59),0,NOT APPLICABLE,10,10,8,August,2020,2,Monday,11,11:00am-11:59am,9,9,0,This section IS NOT on the NHS,3,State Highway,SR-37 ODOT 36,,1,Rural,5,Major Collector,1,State Highway Agency,77,77,45.88544167,45.88544167,-119.02126944,-119.02126944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,11,11,11,11:00am-11:59am,26,26,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410153,2,2,0,0,0,2,2,7,CLATSOP (7),0,NOT APPLICABLE,11,11,8,August,2020,3,Tuesday,10,10:00am-10:59am,17,17,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,320,320,45.84953056,45.84953056,-123.96044722,-123.96044722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,17,17,10,10:00am-10:59am,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410154,1,1,0,1,1,1,1,39,LANE (39),660,EUGENE,14,14,8,August,2020,6,Friday,13,1:00pm-1:59pm,36,36,1,This section IS ON the NHS,6,Local Street - Municipality,W 7TH AVE,TAYLOR ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,44.05218056,44.05218056,-123.11405833,-123.11405833,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,36,36,13,1:00pm-1:59pm,37,37,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410155,1,1,0,0,0,3,3,17,DESCHUTES (17),0,NOT APPLICABLE,16,16,8,August,2020,1,Sunday,11,11:00am-11:59am,27,27,0,This section IS NOT on the NHS,3,State Highway,SR-242 ODOT 15,,1,Rural,5,Major Collector,1,State Highway Agency,898,898,44.30076667,44.30076667,-121.60216944,-121.60216944,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,27,27,11,11:00am-11:59am,33,33,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410156,1,1,0,0,0,1,1,55,SHERMAN (55),0,NOT APPLICABLE,17,17,8,August,2020,2,Monday,16,4:00pm-4:59pm,13,13,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 42,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,309,309,45.32859444,45.32859444,-120.76868611,-120.76868611,0,No Special Jurisdiction,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,15,15,16,4:00pm-4:59pm,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410157,1,1,0,0,0,1,1,33,JOSEPHINE (33),0,NOT APPLICABLE,18,18,8,August,2020,3,Tuesday,3,3:00am-3:59am,57,57,1,This section IS ON the NHS,2,U.S. Highway,US-199 ODOT 25,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,214,214,42.27717778,42.27717778,-123.61676389,-123.61676389,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,47,47,4,4:00am-4:59am,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410158,4,4,0,0,0,8,8,31,JEFFERSON (31),0,NOT APPLICABLE,18,18,8,August,2020,3,Tuesday,13,1:00pm-1:59pm,24,24,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 4,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1000,1000,44.5706,44.5706,-121.16023056,-121.16023056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,24,24,13,1:00pm-1:59pm,31,31,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410159,1,1,0,0,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,22,22,8,August,2020,7,Saturday,17,5:00pm-5:59pm,48,48,1,This section IS ON the NHS,3,State Highway,SR-38 ODOT 45,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,392,392,43.66403056,43.66403056,-123.48740556,-123.48740556,0,No Special Jurisdiction,17,Boulder,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,48,48,18,6:00pm-6:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410160,1,1,0,1,1,1,1,29,JACKSON (29),0,NOT APPLICABLE,26,26,8,August,2020,4,Wednesday,17,5:00pm-5:59pm,7,7,0,This section IS NOT on the NHS,4,County Road,CR-HOUSTON RD,,2,Urban,5,Major Collector,2,County Highway Agency,3,3,42.27293889,42.27293889,-122.82983333,-122.82983333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,8,8,17,5:00pm-5:59pm,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410161,1,1,0,1,1,1,1,43,LINN (43),0,NOT APPLICABLE,26,26,8,August,2020,4,Wednesday,4,4:00am-4:59am,45,45,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,2326,2326,44.62284167,44.62284167,-123.06185278,-123.06185278,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,4,4:00am-4:59am,45,45,4,4:00am-4:59am,48,48,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410162,1,1,0,0,0,1,1,65,WASCO (65),0,NOT APPLICABLE,29,29,8,August,2020,7,Saturday,14,2:00pm-2:59pm,29,29,0,This section IS NOT on the NHS,3,State Highway,SR-216 ODOT 290,,1,Rural,5,Major Collector,1,State Highway Agency,0,,45.22509722,45.22509722,-121.12461667,-121.12461667,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,30,30,14,2:00pm-2:59pm,37,37,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410163,1,1,0,1,1,1,1,43,LINN (43),0,NOT APPLICABLE,30,30,4,April,2020,5,Thursday,10,10:00am-10:59am,50,50,0,This section IS NOT on the NHS,4,County Road,CR-OLD SANTIAM HWY,,1,Rural,7,Local,2,County Highway Agency,16,16,44.48229444,44.48229444,-122.82666667,-122.82666667,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,50,50,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410164,1,1,0,0,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,15,15,5,May,2020,6,Friday,1,1:00am-1:59am,41,41,1,This section IS ON the NHS,6,Local Street - Municipality,NE COLUMBIA BLVD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.57701667,45.57701667,-122.64610556,-122.64610556,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410165,2,2,0,0,0,2,2,7,CLATSOP (7),0,NOT APPLICABLE,8,8,7,July,2020,4,Wednesday,19,7:00pm-7:59pm,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,191,191,46.01935556,46.01935556,-123.91139167,-123.91139167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,11,11,19,7:00pm-7:59pm,18,18,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410166,2,2,0,0,0,2,2,57,TILLAMOOK (57),0,NOT APPLICABLE,9,9,7,July,2020,5,Thursday,13,1:00pm-1:59pm,53,53,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,CR-LONG PRAIRIE RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,681,681,45.42679722,45.42679722,-123.82421667,-123.82421667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,52,52,13,1:00pm-1:59pm,56,56,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410167,1,1,0,0,0,2,2,5,CLACKAMAS (5),0,NOT APPLICABLE,10,10,7,July,2020,6,Friday,19,7:00pm-7:59pm,35,35,1,This section IS ON the NHS,3,State Highway,SR-224 ODOT 75,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,46,46,45.41468056,45.41468056,-122.56006111,-122.56006111,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410168,2,2,0,0,0,2,2,29,JACKSON (29),0,NOT APPLICABLE,2,2,9,September,2020,4,Wednesday,16,4:00pm-4:59pm,0,0,1,This section IS ON the NHS,3,State Highway,SR-140 ODOT 270,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,,42.42318056,42.42318056,-122.84669444,-122.84669444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,4,4,16,4:00pm-4:59pm,8,8,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410169,2,2,0,0,0,2,2,43,LINN (43),0,NOT APPLICABLE,3,3,9,September,2020,5,Thursday,20,8:00pm-8:59pm,12,12,1,This section IS ON the NHS,3,State Highway,SR-34 ODOT 210,CR-RIVERSIDE DR,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,30,30,44.56408889,44.56408889,-123.19763056,-123.19763056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,5,Dusk,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,12,12,99,Unknown EMS Scene Arrival Hour,97,Officially Cancelled,99,Unknown,97,Officially Canceled,1,0
41,Oregon,410170,1,1,0,1,1,2,2,51,MULTNOMAH (51),1650,PORTLAND,4,4,9,September,2020,6,Friday,2,2:00am-2:59am,28,28,1,This section IS ON the NHS,6,Local Street - Municipality,NE COUCH ST,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.52364444,45.52364444,-122.65638611,-122.65638611,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410171,2,1,1,0,0,2,2,51,MULTNOMAH (51),880,GRESHAM,5,5,9,September,2020,7,Saturday,5,5:00am-5:59am,3,3,1,This section IS ON the NHS,6,Local Street - Municipality,NE SANDY BLVD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.54549444,45.54549444,-122.46703333,-122.46703333,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,0
41,Oregon,410172,2,2,0,0,0,5,5,5,CLACKAMAS (5),0,NOT APPLICABLE,6,6,9,September,2020,1,Sunday,20,8:00pm-8:59pm,43,43,0,This section IS NOT on the NHS,4,County Road,CR-SW STAFFORD RD,,2,Urban,4,Minor Arterial,2,County Highway Agency,32,32,45.35731389,45.35731389,-122.71877778,-122.71877778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,43,43,20,8:00pm-8:59pm,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
