STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,FATALS,DRUNK_DR
41,Oregon,410131,1,1,0,0,1,1,0,37,0,26,26,5,May,2015,3,Tuesday,6,6:00am-6:59am,21,21,0,This section IS NOT on the NHS,4,County Road,CR-PLUSH CUTOFF RD,,1,Rural,5,Major Collector,2,County Highway Agency,50,50,42.28737222,42.28737222,-120.0693222,-120.06932222,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,21,21,7,7:00am-7:59am,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410132,3,3,0,0,4,4,0,47,0,27,27,5,May,2015,4,Wednesday,12,12:00pm-12:59pm,35,35,1,This section IS ON the NHS,3,State Highway,SR-22 (ODOT 162),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,372,372,44.75937778,44.75937778,-122.3260472,-122.32604722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,4,Driveway Access,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,35,35,12,12:00pm-12:59pm,40,40,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410133,1,1,0,0,1,1,0,31,0,27,27,5,May,2015,4,Wednesday,18,6:00pm-6:59pm,28,28,0,This section IS NOT on the NHS,2,U.S. Highway,US-26 (ODOT 360),,1,Rural,4,Minor Arterial,1,State Highway Agency,62,62,44.56405278,44.56405278,-121.1224556,-121.12245556,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,28,28,18,6:00pm-6:59pm,35,35,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410134,1,1,0,0,1,1,0,17,0,4,4,6,June,2015,5,Thursday,20,8:00pm-8:59pm,12,12,0,This section IS NOT on the NHS,4,County Road,CR-FRYREAR RD,,1,Rural,6,Minor Collector,2,County Highway Agency,21,21,44.26875556,44.26875556,-121.4299556,-121.42995556,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,12,12,20,8:00pm-8:59pm,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410135,2,2,0,0,3,3,0,31,0,4,4,6,June,2015,5,Thursday,20,8:00pm-8:59pm,48,48,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 53),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,970,970,44.82190278,44.82190278,-121.3651222,-121.36512222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,51,51,21,9:00pm-9:59pm,30,30,22,10:00pm-10:59pm,40,40,0,,0,,0,,1,1
41,Oregon,410136,1,1,0,0,1,1,0,39,0,5,5,6,June,2015,6,Friday,1,1:00am-1:59am,8,8,0,This section IS NOT on the NHS,4,County Road,CR-CENTRAL RD,,1,Rural,5,Major Collector,2,County Highway Agency,6,6,44.03919444,44.03919444,-123.2946333,-123.29463333,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,7,7,1,1:00am-1:59am,14,14,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410137,2,2,0,1,4,4,1,39,0,9,9,6,June,2015,3,Tuesday,13,1:00pm-1:59pm,4,4,0,This section IS NOT on the NHS,4,County Road,CR-MATTHEWS RD,,1,Rural,7,Local,2,County Highway Agency,16,16,43.98372778,43.98372778,-122.9910639,-122.99106389,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,5,5,1,1:00am-1:59am,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410138,2,2,0,0,2,2,0,19,0,11,11,6,June,2015,5,Thursday,5,5:00am-5:59am,20,20,1,This section IS ON the NHS,3,State Highway,SR-38 (ODOT 45),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,449,449,43.66031389,43.66031389,-123.4174778,-123.41747778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,20,20,5,5:00am-5:59am,31,31,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410139,1,1,0,0,1,1,0,19,0,12,12,6,June,2015,6,Friday,16,4:00pm-4:59pm,20,20,1,This section IS ON the NHS,3,State Highway,SR-38 (ODOT 45),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,440,440,43.66731389,43.66731389,-123.4786306,-123.47863056,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,23,23,16,4:00pm-4:59pm,39,39,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410140,2,2,0,0,2,2,0,11,0,14,14,6,June,2015,1,Sunday,10,10:00am-10:59am,58,58,1,This section IS ON the NHS,3,State Highway,SR-42 (ODOT 35),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,267,267,43.03685556,43.03685556,-124.0700611,-124.07006111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,0,0,11,11:00am-11:59am,5,5,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410141,1,1,0,0,1,1,0,11,0,14,14,6,June,2015,1,Sunday,99,Unknown Hours,99,Unknown Minutes,0,This section IS NOT on the NHS,4,County Road,CR-ELKHORN RANCH RD,,1,Rural,7,Local,2,County Highway Agency,0,,99.9999,Unknown,999.9999,Unknown,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410142,1,1,0,0,1,1,0,51,1650,25,25,5,May,2015,2,Monday,1,1:00am-1:59am,44,44,1,This section IS ON the NHS,1,Interstate,I-405 RAMP,N KERBY AVE,2,Urban,1,Interstate,1,State Highway Agency,29,29,45.54679722,45.54679722,-122.6694528,-122.66945278,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,44,44,1,1:00am-1:59am,52,52,2,2:00am-2:59am,19,19,0,,0,,0,,1,0
41,Oregon,410143,1,1,0,1,1,1,1,51,1650,27,27,5,May,2015,4,Wednesday,12,12:00pm-12:59pm,2,2,0,This section IS NOT on the NHS,6,Local Street - Municipality,SE CESAR E CHAVEZ BLVD,SE GLADSTONE ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.49332778,45.49332778,-122.62265,-122.62265,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410144,1,1,0,0,1,1,0,57,0,29,29,5,May,2015,6,Friday,20,8:00pm-8:59pm,44,44,1,This section IS ON the NHS,2,U.S. Highway,US-101 (ODOT 9),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2480,2480,45.65177778,45.65177778,-123.9317111,-123.93171111,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,44,44,20,8:00pm-8:59pm,54,54,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410145,2,2,0,0,2,2,0,43,0,29,29,5,May,2015,6,Friday,11,11:00am-11:59am,42,42,1,This section IS ON the NHS,2,U.S. Highway,US-20 (ODOT 16),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,23,23,44.62968889,44.62968889,-123.0345639,-123.03456389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,42,42,11,11:00am-11:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,2,1
41,Oregon,410147,2,2,0,0,3,3,0,43,2052,24,24,6,June,2015,4,Wednesday,16,4:00pm-4:59pm,0,0,1,This section IS ON the NHS,3,State Highway,SR-34 (ODOT 210),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,69,69,44.560425,44.560425,-123.1208639,-123.12086389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,4,4,16,4:00pm-4:59pm,52,52,17,5:00pm-5:59pm,11,11,0,,0,,0,,2,0
41,Oregon,410148,1,1,0,0,2,2,0,19,0,24,24,6,June,2015,4,Wednesday,23,11:00pm-11:59pm,15,15,0,This section IS NOT on the NHS,3,State Highway,SR-138E (ODOT 138),,1,Rural,4,Minor Arterial,1,State Highway Agency,53,53,43.21228333,43.21228333,-123.2434528,-123.24345278,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,16,16,23,11:00pm-11:59pm,20,20,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,2,0
41,Oregon,410149,1,1,0,0,4,4,0,53,0,27,27,6,June,2015,7,Saturday,6,6:00am-6:59am,50,50,0,This section IS NOT on the NHS,3,State Highway,SR-194 (ODOT 194),,1,Rural,4,Minor Arterial,1,State Highway Agency,36,36,44.84469444,44.84469444,-123.3049722,-123.30497222,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,51,51,6,6:00am-6:59am,59,59,7,7:00am-7:59am,55,55,0,,0,,0,,1,0
41,Oregon,410150,1,1,0,0,3,3,0,29,0,27,27,6,June,2015,7,Saturday,20,8:00pm-8:59pm,51,51,0,This section IS NOT on the NHS,4,County Road,CR-UPPER APPLEGATE RD,,1,Rural,5,Major Collector,2,County Highway Agency,39,39,42.18087222,42.18087222,-123.0446694,-123.04466944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,52,52,20,8:00pm-8:59pm,59,59,21,9:00pm-9:59pm,57,57,0,,0,,0,,1,1
41,Oregon,410151,3,3,0,0,6,6,0,57,0,27,27,6,June,2015,7,Saturday,12,12:00pm-12:59pm,40,40,0,This section IS NOT on the NHS,3,State Highway,SR-6 (ODOT 37),WILSON RIVER LOOP E,2,Urban,4,Minor Arterial,1,State Highway Agency,18,18,45.45993889,45.45993889,-123.8073889,-123.80738889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410152,1,1,0,2,1,1,2,51,1650,14,14,6,June,2015,1,Sunday,14,2:00pm-2:59pm,6,6,1,This section IS ON the NHS,6,Local Street - Municipality,BURNSIDE BRIDGE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.52304722,45.52304722,-122.6675972,-122.66759722,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,6,6,14,2:00pm-2:59pm,9,9,14,2:00pm-2:59pm,32,32,0,,0,,0,,1,0
41,Oregon,410153,1,1,0,0,1,1,0,5,0,14,14,6,June,2015,1,Sunday,23,11:00pm-11:59pm,18,18,0,This section IS NOT on the NHS,4,County Road,CR-S BREMER RD,,1,Rural,7,Local,2,County Highway Agency,6,6,45.27104444,45.27104444,-122.6447194,-122.64471944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410154,1,1,0,0,2,2,0,33,0,15,15,6,June,2015,2,Monday,0,0:00am-0:59am,22,22,0,This section IS NOT on the NHS,4,County Road,CR-AZALEA DR,,1,Rural,5,Major Collector,2,County Highway Agency,43,43,42.49356389,42.49356389,-123.4381139,-123.43811389,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,22,22,0,0:00am-0:59am,30,30,1,1:00am-1:59am,17,17,0,,0,,0,,1,1
41,Oregon,410155,1,1,0,0,1,1,0,45,0,15,15,6,June,2015,2,Monday,12,12:00pm-12:59pm,40,40,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 5),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2453,2453,44.27621667,44.27621667,-117.6762694,-117.67626944,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,48,48,13,1:00pm-1:59pm,8,8,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410156,1,1,0,1,2,2,1,39,0,18,18,6,June,2015,5,Thursday,23,11:00pm-11:59pm,59,59,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,1982,1982,44.12270278,44.12270278,-123.0480306,-123.04803056,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,59,59,0,0:00am-0:59am,20,20,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410157,1,1,0,0,4,4,0,13,0,20,20,6,June,2015,7,Saturday,23,11:00pm-11:59pm,47,47,0,This section IS NOT on the NHS,4,County Road,CR-SE BEAR CREEK RD,,1,Rural,5,Major Collector,2,County Highway Agency,130,130,43.97043333,43.97043333,-120.4957583,-120.49575833,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,2,2,0,0:00am-0:59am,37,37,1,1:00am-1:59am,50,50,0,,0,,0,,1,1
41,Oregon,410158,2,2,0,0,2,2,0,55,0,22,22,6,June,2015,2,Monday,23,11:00pm-11:59pm,13,13,1,This section IS ON the NHS,1,Interstate,I-84,,1,Rural,1,Interstate,1,State Highway Agency,1144,1144,45.72795278,45.72795278,-120.6576583,-120.65765833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,19,19,23,11:00pm-11:59pm,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410159,2,2,0,0,5,5,0,19,0,22,22,6,June,2015,2,Monday,19,7:00pm-7:59pm,18,18,0,This section IS NOT on the NHS,4,County Road,CR-MELROSE RD,,1,Rural,4,Minor Arterial,2,County Highway Agency,66,66,43.24156111,43.24156111,-123.4361083,-123.43610833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,18,18,19,7:00pm-7:59pm,22,22,19,7:00pm-7:59pm,47,47,0,,0,,0,,2,1
41,Oregon,410160,1,1,0,1,1,1,1,51,0,27,27,6,June,2015,7,Saturday,10,10:00am-10:59am,30,30,0,This section IS NOT on the NHS,4,County Road,CR-HAINES RD,,1,Rural,7,Local,2,County Highway Agency,0,,45.53203611,45.53203611,-122.2040889,-122.20408889,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410161,2,2,0,0,3,3,0,35,0,27,27,6,June,2015,7,Saturday,11,11:00am-11:59am,47,47,0,This section IS NOT on the NHS,4,County Road,CR-SEVENMILE RD,,1,Rural,5,Major Collector,2,County Highway Agency,10,10,42.67545556,42.67545556,-122.0156361,-122.01563611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,52,52,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410162,3,3,0,0,7,7,0,19,0,28,28,6,June,2015,1,Sunday,14,2:00pm-2:59pm,55,55,1,This section IS ON the NHS,3,State Highway,SR-38 (ODOT 45),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,85,85,43.67951111,43.67951111,-123.9377944,-123.93779444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,1,1,15,3:00pm-3:59pm,11,11,16,4:00pm-4:59pm,38,38,0,,0,,0,,1,0
41,Oregon,410163,1,1,0,0,4,4,0,51,0,28,28,6,June,2015,1,Sunday,14,2:00pm-2:59pm,55,55,0,This section IS NOT on the NHS,2,U.S. Highway,US-30 (ODOT 100),,1,Rural,5,Major Collector,1,State Highway Agency,121,121,45.53973056,45.53973056,-122.2150333,-122.21503333,0,No Special Jurisdiction,16,Thrown or Falling Object,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410164,1,1,0,0,1,1,0,53,1810,29,29,6,June,2015,2,Monday,20,8:00pm-8:59pm,37,37,1,This section IS ON the NHS,3,State Highway,SR-22 (ODOT 150) RAMP,EDWATER ST NW,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,208,208,44.93852222,44.93852222,-123.0615639,-123.06156389,0,No Special Jurisdiction,24,Guardrail Face,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,4,On Roadside,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,37,37,20,8:00pm-8:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410165,1,1,0,0,2,2,0,29,0,1,1,7,July,2015,4,Wednesday,20,8:00pm-8:59pm,54,54,0,This section IS NOT on the NHS,4,County Road,CR-HWY 227,,1,Rural,5,Major Collector,2,County Highway Agency,490,490,42.6887,42.6887,-122.8413917,-122.84139167,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,55,55,21,9:00pm-9:59pm,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410166,1,1,0,0,1,1,0,29,0,2,2,7,July,2015,5,Thursday,14,2:00pm-2:59pm,20,20,1,This section IS ON the NHS,3,State Highway,SR-140 (ODOT 270),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,240,240,42.38888333,42.38888333,-122.4389667,-122.43896667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,8888888,8888888,14,2:00pm-2:59pm,20,20,14,2:00pm-2:59pm,52,52,15,3:00pm-3:59pm,50,50,0,,0,,0,,1,0
41,Oregon,410167,1,1,0,1,1,1,1,47,1810,15,15,1,January,2015,5,Thursday,5,5:00am-5:59am,45,45,0,This section IS NOT on the NHS,6,Local Street - Municipality,CENTER ST NE,18TH ST NE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.93945833,44.93945833,-123.0167222,-123.01672222,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,45,45,5,5:00am-5:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
